time_s,Cmax,Cmean,Csurface,Tcenter,Tsurface
5220.0,2.5499482992394995,2.053420516270102,0.9074986390486353,44.64183664320949,46.89983756784786
5280.0,2.549936731862276,2.0485995915864756,0.904851000121,44.796580092930526,46.96825952838376
5340.0,2.549923008286239,2.043785628485815,0.9022701979786014,44.94735702605319,47.073173325204024
5400.0,2.5499068125345445,2.038977954107623,0.8996614686850989,45.09474937243277,47.14437579037648
5460.0,2.5498878016909647,2.0341775017965795,0.8971224877014875,45.23863882538638,47.26225358323351
5520.0,2.549865602983736,2.029385138770488,0.8946224275497445,45.37894073276901,47.34889147058454
5580.0,2.5498398065944894,2.02459966788997,0.8920123114889023,45.51569909933231,47.423289823033684
5640.0,2.5498099684079327,2.019821805637771,0.8894098070803462,45.64927113940819,47.49342756824589
5700.0,2.549775608974206,2.01505168228391,0.8868499986723237,45.77990163241786,47.59307729475404
5760.0,2.5497362132332513,2.010289165090214,0.8843210827067337,45.90744350645075,47.66137537149939
5820.0,2.5496912306118746,2.0055344468506533,0.8816602526419145,46.03176081057729,47.704750747343574
5880.0,2.5496400747096306,2.00078831643168,0.8790242868169129,46.15303546985067,47.76097355614979
5940.0,2.549582123206607,1.9960499835845829,0.8765456134799741,46.27120934722615,47.89326001174994
6000.0,2.549516719261679,1.9913183197183022,0.8742199283175044,46.385813846942746,47.99709082107505
6060.0,2.5494431727074587,1.9865941347651095,0.8718022108495521,46.4968574792562,48.06294824935425
6120.0,2.5493607583866114,1.9818767357242821,0.8692385361473227,46.605456982966984,48.09126179210577
6180.0,2.549268713932654,1.9771669887189658,0.8667741795922944,46.71258073547268,48.19218047756616
6240.0,2.549166241830177,1.9724642851855667,0.8643895310670325,46.818058689655054,48.26617886391659
6300.0,2.5490525141955236,1.967768762539634,0.8619511955915811,46.921185720779896,48.324040193868136
6360.0,2.5489266742807586,1.9630797371310884,0.8594150613919855,47.02204286775892,48.35993621234564
6420.0,2.5487878352577202,1.958398016907319,0.8568370342116464,47.120887493449594,48.387833603440185
6480.0,2.548635082880092,1.9537241052522354,0.8542016314339118,47.21747529108757,48.41092199891388
6540.0,2.548467480665709,1.949058126262675,0.8517537801067502,47.31114819092034,48.51260610287425
6600.0,2.5482840753077403,1.9443990548093577,0.8493249865981839,47.40118865965303,48.558688102632274
6660.0,2.548083899555317,1.9397473959571145,0.8467858253867727,47.48747204190622,48.576559955165685
6720.0,2.547865968167763,1.9351040500961845,0.8442489505730368,47.570905676954304,48.61559618591801
6780.0,2.5476292758424224,1.9304680466751387,0.8417926113051981,47.651883825703095,48.68137544537005
6840.0,2.547372806163711,1.925839202686646,0.8393068608724462,47.73000886713703,48.70335000162265
6900.0,2.5470955370999646,1.9212181971972122,0.8369109266711199,47.80522628309193,48.78734755994832
6960.0,2.546796438553993,1.9166040928281898,0.8346003702102217,47.87791895296463,48.85041176425063
7020.0,2.5464744731359183,1.9119962355466313,0.8322310057850812,47.94834741884765,48.89659498398251
7080.0,2.5461285949715897,1.9073950571725045,0.8298062519135518,48.01726849232483,48.91625970515419
7140.0,2.545757745767647,1.9028016832241363,0.8274027123765116,48.08525447662663,48.959302865949155
7200.0,2.5453608624490096,1.898214595093476,0.8249886145178548,48.15212811330734,48.99852910205034
7260.0,2.5449372662066727,1.8936356051519219,0.8225250098064134,48.21725425451848,49.04047628751957
7320.0,2.5444863872542287,1.8890681974114576,0.8199328043050826,48.28036192404501,49.03100379557065
7380.0,2.544007343846684,1.884513884177198,0.817345551862491,48.34150650465823,49.063794453893436
7440.0,2.5434992746860425,1.8799720891780214,0.8147286060876372,48.400516554640944,49.06744933234417
7500.0,2.542961350566408,1.875442844945324,0.8121588068871014,48.45677166116115,49.11597672418318
7560.0,2.542392779145637,1.8709257721822792,0.8096221089482079,48.51006234138926,49.14538372436116
7620.0,2.541792799991213,1.866420165908305,0.8069991667187348,48.56047703067725,49.15368480943189
7680.0,2.541160676487878,1.8619273125813303,0.8043825907175457,48.60861141744345,49.16516676828685
7740.0,2.5404956898302684,1.8574472355770886,0.8018569561757057,48.654810938919304,49.22417746074343
7800.0,2.5397971511978565,1.8529780108924332,0.7992953611422866,48.69889274841861,49.234840169103016
7860.0,2.539064407651062,1.848520251256903,0.7968210197820642,48.740961717733875,49.31105293151941
7920.0,2.5382968266323997,1.8440737271970566,0.7943921045648565,48.78166688337429,49.342117770918215
7980.0,2.5374937902980252,1.8396385800182928,0.7918474531563823,48.821477342876015,49.344284229653105
8040.0,2.5366546897388766,1.8352152089618865,0.7893273322320317,48.861163532803914,49.37725628076051
8100.0,2.5357789263118087,1.8308047630154183,0.7867895061354125,48.90071034517364,49.35888417089574
8160.0,2.5348659425452476,1.8264067452646873,0.7843222220175701,48.93944915473425,49.433516952076324
8220.0,2.5339152305231303,1.8220190846952755,0.7819022217379279,48.97689021520665,49.452005308416965
8280.0,2.532926331698264,1.817643345764193,0.77947798856373,49.012759452386035,49.48979091254017
8340.0,2.5318988102467426,1.8132792753388616,0.7769636003328381,49.04782180131318,49.46343352948384
8400.0,2.5308322342193605,1.808927654367582,0.7744523429984037,49.08245119478035,49.48570011723164
8460.0,2.5297261980606294,1.8045879284382877,0.7720111938394034,49.116374882967655,49.5118888239472
8520.0,2.5285803534974964,1.800258882490403,0.769636524848406,49.14874024329951,49.570809186003075
8580.0,2.5273944105202983,1.7959402232752746,0.7672533652780815,49.17947013745174,49.58258797059762
8640.0,2.526168097160272,1.7916336872054284,0.7648320632963119,49.20926150987332,49.58387337873171
8700.0,2.5249011321179458,1.787339187424096,0.7623575775072559,49.23890587854188,49.57505777012641
8760.0,2.523593243864647,1.7830564302830922,0.7598928049740717,49.26820744454191,49.58103007443806
8820.0,2.522244216219591,1.7787844009332332,0.7574489832519306,49.29638528033127,49.60773346358216
8880.0,2.520853903785877,1.7745236120152093,0.7550693516365796,49.322792146172866,49.62177146970885
8940.0,2.5194222133141286,1.770274981429049,0.7526020118029203,49.34745425040239,49.596496908246344
9000.0,2.517949067039407,1.766037776154579,0.750256824382491,49.37086605339689,49.66428766322135
9060.0,2.5164343673033724,1.7618116351497168,0.7480808471472993,49.39304999810238,49.72160502927381
9120.0,2.514878051859301,1.7575965274614032,0.7457554674512485,49.41398788430469,49.68896313715302
9180.0,2.513280075540475,1.7533917752866772,0.7433645588080465,49.435018661341054,49.707488387235166
9240.0,2.511640338052175,1.7491976979923138,0.7410004977680829,49.45676069328019,49.69012029872371
9300.0,2.509958776997195,1.7450158558374405,0.7387065456884546,49.47821394998857,49.72908282457345
9360.0,2.508235411442641,1.7408442605569805,0.7363992377089884,49.498696288822124,49.726453965604414
9420.0,2.5064703175974596,1.7366829857426809,0.7341145822442047,49.517954749984625,49.75686606474956
9480.0,2.5046635886395223,1.7325322480650345,0.7319050838714888,49.536403758325335,49.78856041196675
9540.0,2.50281531709072,1.7283914487612604,0.7296989042855907,49.554260839768276,49.81335752404757
9600.0,2.500925592698982,1.724261716768781,0.7274151318288957,49.57203502809901,49.77367334562046
9660.0,2.4989944809731,1.7201434601418206,0.7251855478990533,49.5902000647198,49.82258256361441
9720.0,2.4970220535937924,1.716034168380172,0.7229216159780284,49.60836800383739,49.80177282926968
9780.0,2.4950084573376854,1.7119361907618849,0.7205860110881454,49.625723586028876,49.76749332852086
9840.0,2.492953880183822,1.7078502118171794,0.7183385522653929,49.642393416788224,49.798521714555044
9900.0,2.4908585444444977,1.703773473237193,0.7161059997691003,49.65768147023396,49.80594616622056
9960.0,2.488722760615341,1.69970700534152,0.7139643706920116,49.67105959573113,49.84940703560334
10020.0,2.486546849147586,1.6956499509046588,0.7118460170863674,49.6832566293389,49.87911077250568
10080.0,2.4843310777804084,1.6916030656617398,0.7096806968235764,49.69514721897592,49.8535570919734
10140.0,2.4820756459295965,1.6875671588356913,0.7075499988694092,49.70769280355181,49.89625410177012
10200.0,2.4797807090085673,1.6835404832206726,0.7053949104846838,49.72090773889347,49.87144168724435
10260.0,2.4774464722246083,1.6795233766044932,0.7031683341106065,49.7341490111682,49.87290415050919
10320.0,2.4750731785002973,1.6755169288929868,0.7009983773525973,49.747322349505886,49.85769703120868
10380.0,2.4726611157716047,1.671520476298649,0.6988777021301459,49.75974368424761,49.90878735224457
10440.0,2.4702106444624334,1.6675327600773082,0.696735689266972,49.77097377673765,49.8763848343967
10500.0,2.467722153536008,1.663555735355523,0.6944792349646485,49.78125478164768,49.84057771773933
10560.0,2.4651959873957234,1.6595900368484156,0.6923414310324943,49.79120180128361,49.85961120236637
10620.0,2.4626325113607423,1.6556340439069772,0.6903305170598841,49.7999485840539,49.92399479477796
10680.0,2.460032199005259,1.651687229585428,0.6884007808504969,49.80692735170569,49.954762944164784
10740.0,2.4573955023841405,1.6477500876560554,0.6864022027576142,49.81342015970012,49.95894326174881
10800.0,2.4547227012908914,1.6438209647335957,0.6843727000051844,49.82124066150126,49.97744656853344
10860.0,2.4520136590602783,1.6398999312747393,0.6823804291041538,49.83078424778374,49.99363975456292
10920.0,2.4492682406279216,1.6359877981389854,0.6803444026675945,49.84151218442897,49.97168884314039
10980.0,2.4464866462733177,1.6320858482776683,0.6782711347115918,49.853057385876966,49.94131846480978
11040.0,2.4436691223594513,1.6281942143003,0.6762792320501765,49.86479426990673,49.967433337214885
11100.0,2.440816027545516,1.6243106837376031,0.6743049311150214,49.8754714684025,49.9774633326527
11160.0,2.4379278453975233,1.6204360802458444,0.6723035261631016,49.88456347337198,49.95538337846888
11220.0,2.4350050477064915,1.6165704209237328,0.6701946442115102,49.89280781029902,49.9174115810002
11280.0,2.4320480462988465,1.6127141027107528,0.6682260018026265,49.90038929153882,49.95475722976828
11340.0,2.4290573029329767,1.608867566104523,0.6662822097036855,49.90650828768625,49.93787550556781
11400.0,2.4260333674466437,1.6050297210122633,0.6643736453577169,49.91097938162325,49.983060712617565
11460.0,2.422976738584674,1.601199801460378,0.6624385819305579,49.91472364470718,49.95357481799949
11520.0,2.4198878319875687,1.5973790099610294,0.6604074497916618,49.918338359947676,49.919087817523724
11580.0,2.416766988807471,1.5935662216375195,0.6584655602387253,49.92229125637565,49.96702634846246
11640.0,2.413614586154085,1.589760892802411,0.6565284580021593,49.92556968932314,49.93801071957152
11700.0,2.4104311145149744,1.5859647034415085,0.6545184442826191,49.9279080009355,49.91591412012611
11760.0,2.40721700865045,1.5821778123634052,0.6526287169074214,49.93006525370371,49.945052333990105
11820.0,2.403972692207071,1.5783998797701673,0.6508543377322465,49.93147526657545,49.98893225574623
11880.0,2.4006986552827425,1.5746299985377397,0.6489830740683397,49.932126579897165,49.952522109814105
11940.0,2.39739529404606,1.570868952187319,0.6470590505434567,49.933354841493184,49.93747067679772
12000.0,2.3940628570991076,1.5671155836766208,0.6452104921563226,49.93560992580632,49.97630727018051
12060.0,2.3907016600023265,1.5633698191625536,0.6434896333848686,49.93767429824902,50.01894307567142
12120.0,2.387312129368349,1.5596316537318835,0.6416791834938546,49.93946961685264,50.00039740446066
12180.0,2.3838945881581957,1.5559011677189774,0.6397599459573954,49.94234602046328,49.955205591422406
12240.0,2.3804492112237687,1.552180243306714,0.6378291388518731,49.94668533623767,49.91862791318716
12300.0,2.376976258961682,1.5484690597843933,0.635957317974139,49.95088383782943,49.9177175160263
12360.0,2.373476249379008,1.5447660815283508,0.6340894603348087,49.95311337880068,49.908580369197985
12420.0,2.3699498724122474,1.5410699886854131,0.6322785896559259,49.9529234876778,49.94992214841352
12480.0,2.3663977919869668,1.5373817418237794,0.6304901881928875,49.951051754019716,49.92578072748285
12540.0,2.3628205422249526,1.5337016280734135,0.628668371190551,49.948705230599344,49.94053405667637
12600.0,2.3592184805545444,1.530029671093589,0.626983027080511,49.94686257346818,49.97160870654758
12660.0,2.355592643208593,1.526366407932145,0.6252742110751739,49.94535076023614,49.97871136982907
12720.0,2.351944063849463,1.5227105849060993,0.6234468717205102,49.94474163000167,49.94704475309829
12780.0,2.348272957501124,1.519062772904655,0.6216796161872847,49.94555287417402,49.98344913223566
12840.0,2.3445795446936173,1.5154231795133466,0.6199906059425896,49.94705563469938,50.002669787993064
12900.0,2.3408641684886375,1.5117930668664643,0.6183276375644176,49.948674138677184,50.01300693263716
12960.0,2.337127136036679,1.50817162349942,0.6165351421715799,49.95121984676273,49.96537008243427
13020.0,2.3333686531175,1.5045589754405106,0.6146936418479432,49.9549421238222,49.93440548854419
13080.0,2.3295889744527023,1.5009553668524207,0.612997460376642,49.95877118318716,49.99361524190817
13140.0,2.325788588206037,1.4973593878453786,0.6113121676241624,49.96096311512814,49.98323927887079
13200.0,2.3219681088589903,1.493771187076508,0.6095192353767053,49.96195494955615,49.960922805819834
13260.0,2.3181279456258994,1.4901922360969067,0.607809716280993,49.96333140637069,49.96811803842817
13320.0,2.3142684134754914,1.486621720860552,0.6061237579608545,49.96467549434373,49.98999313602359
13380.0,2.310389926962085,1.4830586305253735,0.6045170905422917,49.96548347064888,50.02999890691572
13440.0,2.3064928870873076,1.4795039185537917,0.6028443466984613,49.96637709606446,49.99298813306806
13500.0,2.302577548538572,1.475957608207736,0.6011864457334042,49.96844418342366,50.02647986428848
13560.0,2.2986440534511114,1.472419601754203,0.5994914365283123,49.971649871642576,49.971047610810935
13620.0,2.2946926479459475,1.4688895060940275,0.5977334735519777,49.97509108271201,49.97997863715072
13680.0,2.290723662805964,1.4653669781877572,0.5960986513772445,49.97821282520002,50.00028031704933
13740.0,2.2867375794513776,1.4618529153145203,0.5943917043700567,49.97996868871027,49.960303804519256
13800.0,2.2827349044199696,1.45834748175877,0.5926430734270279,49.98107835793819,49.93659020846293
13860.0,2.278716034287078,1.4548501304145165,0.5909475380878433,49.98168756037496,49.95110293883088
13920.0,2.2746814602993317,1.45136021753971,0.5893833391119502,49.980770209470876,50.01046578337989
13980.0,2.2706317581958655,1.4478778988433558,0.5878302565220814,49.9785742235134,50.01180491567631
14040.0,2.2665673179008428,1.4444034296675727,0.586275852617374,49.97703440290641,50.0399717509119
14100.0,2.2624882125348824,1.4409365091694188,0.5847470861990313,49.97761202099079,50.04999996559278
14160.0,2.258394422774087,1.4374776188714593,0.5831556581640237,49.98017150037495,50.02385775461104
14220.0,2.2542859516924105,1.4340268862586734,0.5815788636444201,49.984496251397154,50.038598542706474
14280.0,2.250162893352787,1.430583581280891,0.5799185893286832,49.98948705860764,49.980389563027316
14340.0,2.2460255376400364,1.4271484680208995,0.5781981590597897,49.994097629842976,49.949174201764606
14400.0,2.2418743001425274,1.4237212557706913,0.5766216402660029,49.99742890613697,50.00205929929289
14460.0,2.2377100994903287,1.4203022913410397,0.5750602707436248,49.99802150637806,49.99129709702578
14520.0,2.23353392413487,1.4168912121809372,0.573491687200221,49.99682446943442,49.99310826313249
14580.0,2.2293462073155537,1.4134880234278058,0.5719261643240351,49.9955755574492,49.99426639038469
14640.0,2.2251472026357932,1.4100927104912806,0.5703651193587816,49.99472635687999,49.99504457629539
14700.0,2.2209371354073046,1.4067052526500383,0.5688091646019166,49.99424632227102,49.99559977623551
14760.0,2.2167162399694114,1.4033256262169695,0.5672586209660148,49.99403216678705,49.996015237120055
14820.0,2.2124847629349,1.3999538058481416,0.5657136828043473,49.99399601392451,49.996339589610656
14880.0,2.2082429597825133,1.3965897651098782,0.5641744727275048,49.99407356230634,49.9966024035112
14940.0,2.2039910911683465,1.393233476861627,0.5626410721098688,49.99422146076894,49.996822698260964
15000.0,2.1997294199858026,1.3898849134870415,0.5611135344567327,49.99441097589759,49.99701315677691
15060.0,2.195458209623065,1.3865440470283805,0.5595918913730309,49.994623270418266,49.99718194149673
15120.0,2.191177722649398,1.383210849309719,0.558076158558107,49.9948463582936,49.99733436288773
15180.0,2.186888219795558,1.3798852920398506,0.5565663403120836,49.995072536449605,49.99747409301823
15240.0,2.1825899594315485,1.3765673468769504,0.5550624319086415,49.99529684930767,49.99760368541043
15300.0,2.1782831972309835,1.3732569854861032,0.5535644216575375,49.995516071942994,49.99772492263926
15360.0,2.173968186118968,1.3699541795503332,0.552072291405571,49.995728603664425,49.99783891491447
15420.0,2.169645175957637,1.3666589008313355,0.5505860187881751,49.995933538590315,49.99794647396636
15480.0,2.1653144134546314,1.363371121196986,0.549105578224485,49.996130355735175,49.99804825290617
15540.0,2.1609761421655254,1.3600908126381348,0.5476309414169466,49.99631882406703,49.998144765582154
15600.0,2.1566306021257047,1.3568179472942383,0.546162077398184,49.996498975956456,49.99823639769895
15660.0,2.1522780294766966,1.3535524975086888,0.5446989534599789,49.996670928510866,49.9983234752288
15720.0,2.1479186576614606,1.350294435756545,0.5432415353506688,49.99683493445925,49.99840625509408
15780.0,2.143552721205452,1.3470437344744448,0.5417897898279077,49.996991132853715,49.99848504947174
15840.0,2.139180443462454,1.343800366692929,0.5403436787070852,49.99713996113469,49.998559990362445
15900.0,2.134802056590914,1.3405643049802758,0.5389031678330752,49.99728160700321,49.99863135727663
15960.0,2.1304177739047763,1.3373355229846489,0.5374682166974962,49.99741649340819,49.99869924110723
16020.0,2.126027823905662,1.3341139934737025,0.5360387896517576,49.99754488951084,49.99876386957467
16080.0,2.121632414362722,1.330899690503503,0.5346148463093466,49.99766710088656,49.99882535833908
16140.0,2.1172317606480626,1.3276925876494299,0.5331963478414061,49.99778343621329,49.998883857068655
16200.0,2.1128260741069256,1.324492658934596,0.5317832412722291,49.99789416890076,49.9989395111907
16260.0,2.108416272873923,1.321300157495918,0.5303674217702197,49.9979995084529,49.9989924965212
16320.0,2.1040032740402954,1.318115367942613,0.5289512608074406,49.9980996948471,49.99904291100611
16380.0,2.099587281919275,1.314938289889371,0.5275373031965798,49.99819497449688,49.99909086752674
16440.0,2.0951684981561396,1.3117689137949073,0.5261264134197735,49.998285583538404,49.999136480478114
16500.0,2.09074712110964,1.308607225748419,0.524719058368174,49.9983717471235,49.99917986036203
16560.0,2.0863233460662354,1.305453209318512,0.5233155324818497,49.998453679381065,49.999221113135235
16620.0,2.0818973652263515,1.3023068464101544,0.5219160395478105,49.99853158382893,49.99926034007417
16680.0,2.0774693677898037,1.2991681178132395,0.5205207293520336,49.998605654240485,49.9992976379508
16740.0,2.073039539986805,1.2960370034418678,0.5191297101281613,49.99867607516339,49.999333099168155
16800.0,2.0686080651053698,1.292913482511319,0.5177430599207088,49.998743022274596,49.99936681186741
16860.0,2.06417512352125,1.2897975336950216,0.5163608348558648,49.99880666277458,49.99939886005776
16920.0,2.059740892755291,1.2866891353658088,0.5149830810417668,49.99886715606858,49.99942932386162
16980.0,2.0553055475109603,1.2835882656161532,0.5136098324635291,49.99892465409616,49.99945827968515
17040.0,2.050869259702423,1.2804949022988532,0.5122411126730145,49.99897930157968,49.99948580033772
17100.0,2.046432198513362,1.2774090231252835,0.5108769381533254,49.99903123656312,49.99951195528033
17160.0,2.041994530404941,1.2743306056586925,0.5095173179296278,49.99908059045689,49.999536810656075
17220.0,2.0375564191528044,1.271259627361714,0.5081622554610211,49.99912748834314,49.99956042943218
17280.0,2.0331180258974095,1.2681960656566114,0.5068117503527686,49.99917204940876,49.999582871612276
17340.0,2.028679509189934,1.2651398979458934,0.5054657986582158,49.99921438726455,49.99960419439359
17400.0,2.0242410249916745,1.262091101629755,0.5041243936896724,49.999254609974756,49.99962445217945
17460.0,2.019802726793524,1.2590496541552363,0.502787526649955,49.999292820876164,49.99964369699273
17520.0,2.015364765510881,1.2560155329690754,0.5014551858973623,49.999329117850195,49.99966197810895
17580.0,2.0109272897186594,1.2529887156107171,0.5001273585981412,49.99936359488704,49.99967934284756
17640.0,2.006490445427532,1.249969179625886,0.49880402919085975,49.999396340603205,49.99969583582115
17700.0,2.002054376552433,1.246956902721105,0.4974851824453408,49.999427441175555,49.99971150041824
17760.0,1.9976192242374262,1.2439518625518948,0.4961707991615581,49.99945697617735,49.999726376699755
17820.0,1.9931851274362313,1.2409540369013505,0.49486085987780454,49.999485022120616,49.99974050318674
17880.0,1.9887522231576167,1.2379634037519733,0.49355534650486005,49.99951165389814,49.99975391758475
